Apolice;Inicio de vigência;Fim de vigência;Qtd_Sinistros;sin_liq_casco
161318;01/07/2021;01/07/2022;1;1000
161338;28/07/2021;28/07/2022;1;10065.18
161339;28/02/2021;28/02/2022;1;164391
161397;03/12/2021;03/12/2022;1;3340.42
161398;05/09/2021;05/09/2022;1;2522.41
161399;25/06/2021;25/06/2022;1;1000
161429;11/07/2021;11/07/2022;1;1000
161445;14/05/2021;14/05/2022;1;1200.73
161460;25/11/2021;25/11/2022;1;2716.29
161472;01/07/2021;01/07/2022;1;1000
161495;28/07/2021;28/07/2022;1;10065.18
161496;28/02/2021;28/02/2022;1;164391
161557;03/12/2021;03/12/2022;1;3340.42
161559;05/09/2021;05/09/2022;1;2522.41
161561;25/06/2021;25/06/2022;1;1000
161580;15/02/2021;15/02/2022;1;1000
161592;19/12/2021;19/12/2022;1;4865.65
161599;13/07/2021;13/07/2022;1;1000
161612;01/06/2021;01/06/2022;1;5206.78
161687;21/01/2021;21/01/2022;1;1000
161696;04/09/2021;04/09/2022;1;5281.77
161728;16/06/2021;16/06/2022;1;24118.05
161758;19/12/2021;19/12/2022;1;4865.65
161764;13/07/2021;13/07/2022;1;1000
161774;01/06/2021;01/06/2022;1;5206.78
161847;21/01/2021;21/01/2022;1;1000
161854;14/07/2021;14/07/2022;1;5281.77
161883;16/06/2021;16/06/2022;1;24118.05
161901;13/01/2021;13/01/2022;1;3515.44
161929;17/07/2021;17/07/2022;1;3249.12
161937;11/05/2021;11/05/2022;1;8786
161993;02/04/2021;02/04/2022;1;2844.66
162026;15/08/2021;15/08/2022;1;16135
162041;09/11/2021;09/11/2022;1;1477.92
162073;19/11/2021;19/11/2022;1;4187.49
162118;17/07/2021;17/07/2022;1;3249.12
162130;11/05/2021;11/05/2022;1;8786
162180;12/06/2021;12/06/2022;1;12835.97
162185;27/10/2021;27/10/2022;1;1830.39
162189;02/04/2021;02/04/2022;1;2844.66
162225;15/08/2021;15/08/2022;1;16135
162241;09/11/2021;09/11/2022;1;1477.92
162271;19/11/2021;19/11/2022;1;4187.49
162322;30/10/2021;30/10/2022;1;13585.81
162325;03/03/2021;03/03/2022;1;21565.54
162366;06/05/2021;06/05/2022;1;4060.31
162400;22/03/2021;22/03/2022;1;9878.61
162401;04/12/2021;04/12/2022;1;4265.77
162449;16/05/2021;16/05/2022;1;28068.53
162491;31/10/2021;31/10/2022;1;1000
162547;03/03/2021;03/03/2022;1;21565.54
162583;06/05/2021;06/05/2022;1;4060.31
162614;22/03/2021;22/03/2022;1;9878.61
162615;04/12/2021;04/12/2022;1;4265.77
162696;31/10/2021;31/10/2022;1;1000
162698;03/07/2021;03/07/2022;1;6431.54
162746;06/07/2021;06/07/2022;1;2332
162813;21/03/2021;21/03/2022;1;29865
162830;07/10/2021;07/10/2022;1;10146.84
162840;22/11/2021;22/11/2022;1;8613.48
162848;29/12/2021;29/12/2022;1;9640.31
162859;09/12/2021;09/12/2022;1;1000
162861;08/07/2021;08/07/2022;1;2321.01
162868;03/06/2021;03/06/2022;1;2037.78
162876;12/08/2021;12/08/2022;1;24974.4
162950;06/07/2021;06/07/2022;1;2332
163009;21/03/2021;21/03/2022;1;29865
163024;07/10/2021;07/10/2022;1;10146.84
163033;22/11/2021;22/11/2022;1;8613.48
163039;29/12/2021;29/12/2022;1;9640.31
163049;09/12/2021;09/12/2022;1;1000
163051;08/07/2021;08/07/2022;1;2321.01
163057;03/06/2021;03/06/2022;1;2037.78
163065;12/08/2021;12/08/2022;1;24974.4
163072;06/07/2021;06/07/2022;1;13862.31
163177;17/09/2021;17/09/2022;1;96510.93
163186;29/09/2021;29/09/2022;1;10833.82
163190;30/11/2021;30/11/2022;1;5474.26
163237;05/05/2021;05/05/2022;1;11506.1
163286;17/10/2021;17/10/2022;1;1000
163294;15/07/2021;15/07/2022;1;1000
163298;03/04/2021;03/04/2022;1;7762.25
163311;09/08/2021;09/08/2022;1;4475.27
163358;29/08/2021;29/08/2022;1;101375.88
163377;17/09/2021;17/09/2022;1;96510.93
163392;30/11/2021;30/11/2022;1;5474.26
163432;05/06/2021;05/06/2022;1;11506.1
163458;26/12/2021;26/12/2022;1;1214.32
163492;15/07/2021;15/07/2022;1;1000
163497;03/04/2021;03/04/2022;1;7762.25
163571;03/10/2021;03/10/2022;1;149372.22
163641;17/12/2021;17/12/2022;1;1000
163643;01/10/2021;01/10/2022;1;11774.28
163663;08/01/2021;08/01/2022;1;2657.79
163679;19/08/2021;19/08/2022;1;119088.15
163685;19/07/2021;19/07/2022;1;6984.52
163690;17/03/2021;17/03/2022;1;4921.09
163707;11/01/2021;11/01/2022;1;1000
163721;03/12/2021;03/12/2022;1;4138.04
163776;03/10/2021;03/10/2022;1;149372.22
163848;17/12/2021;17/12/2022;1;1000
163850;01/10/2021;01/10/2022;1;11774.28
163870;08/01/2021;08/01/2022;1;2657.79
163899;17/03/2021;17/03/2022;1;4921.09
163928;03/12/2021;03/12/2022;1;4138.04
163952;01/10/2021;01/10/2022;1;1000
164016;29/08/2021;29/08/2022;1;4524.3
164119;28/01/2021;28/01/2022;1;1000
164121;01/10/2021;01/10/2022;1;1000
164196;29/08/2021;29/08/2022;1;4524.3
164323;01/11/2021;01/11/2022;1;3085.32
164406;09/09/2021;09/09/2022;1;7080.08
164447;13/01/2021;13/01/2022;1;93137.34
164453;25/04/2021;25/04/2022;1;9034.03
164499;02/12/2021;02/12/2022;1;11209.34
164505;01/11/2021;01/11/2022;1;3085.32
164646;13/01/2021;13/01/2022;1;93137.34
164675;14/11/2021;14/11/2022;1;1000
164695;28/11/2021;28/11/2022;1;3796.93
164782;07/07/2021;07/07/2022;1;6313.13
164839;14/11/2021;14/11/2022;1;1000
164858;28/11/2021;28/11/2022;1;3796.93
164888;31/07/2021;31/07/2022;1;23319.46
164955;07/07/2021;07/07/2022;1;6313.13
165055;26/03/2021;26/03/2022;1;1708.81
165139;28/01/2021;28/01/2022;1;3887.86
165161;10/08/2021;10/08/2022;1;17557
165165;18/12/2021;18/12/2022;1;3561.93
165188;13/11/2021;13/11/2022;1;1000
165233;26/03/2021;26/03/2022;1;1708.81
165307;06/11/2021;06/11/2022;1;967540.32
165314;28/01/2021;28/01/2022;1;3887.86
165335;10/08/2021;10/08/2022;1;17557
165340;18/12/2021;18/12/2022;1;3561.93
165353;07/04/2021;07/04/2022;1;3123.13
165411;28/10/2021;28/10/2022;1;2824.56
165437;29/01/2021;29/01/2022;1;7008.18
165509;05/02/2021;05/02/2022;1;1000
165601;28/10/2021;28/10/2022;1;2824.56
165634;17/10/2021;17/10/2022;1;7008.18
165699;05/02/2021;05/02/2022;1;1000
165815;04/11/2021;04/11/2022;1;3979.45
165831;28/02/2021;28/02/2022;1;16909.35
165837;28/03/2021;28/03/2022;1;3003.82
166037;28/03/2021;28/03/2022;1;3003.82
166201;28/08/2021;28/08/2022;1;5410.72
166212;18/11/2021;18/11/2022;1;14335.16
166223;08/01/2021;08/01/2022;1;9316.2
166239;07/11/2021;07/11/2022;1;6005.83
166358;08/03/2021;08/03/2022;1;5606.27
166435;28/08/2021;28/08/2022;1;5410.72
166457;08/01/2021;08/01/2022;1;9316.2
166470;07/11/2021;07/11/2022;1;6005.83
166482;01/04/2021;01/04/2022;1;1000
166562;09/10/2021;09/10/2022;1;5954.85
166592;08/03/2021;08/03/2022;1;5606.27
166655;16/10/2021;16/10/2022;1;3019.69
166686;29/12/2021;29/12/2022;1;2028.93
166717;25/10/2021;25/10/2022;1;1615.27
166814;27/11/2021;27/11/2022;1;9754.76
166822;26/02/2021;26/02/2022;1;7164.51
166891;16/10/2021;16/10/2022;1;3019.69
166926;29/12/2021;29/12/2022;1;2028.93
166955;25/10/2021;25/10/2022;1;1615.27
167055;27/11/2021;27/11/2022;1;9754.76
167062;26/02/2021;26/02/2022;1;7164.51
167139;15/01/2021;15/01/2022;1;1696.86
167145;24/02/2021;24/02/2022;1;24266.55
167178;11/04/2021;11/04/2022;1;1000
167184;05/02/2021;05/02/2022;1;6881.42
167218;31/08/2021;31/08/2022;1;2893
167254;18/06/2021;18/06/2022;1;28416.61
167388;15/01/2021;15/01/2022;1;1696.86
167395;24/02/2021;24/02/2022;1;24266.55
167436;05/02/2021;05/02/2022;1;6881.42
167467;31/08/2021;31/08/2022;1;2893
167506;18/06/2021;18/06/2022;1;28416.61
167667;10/11/2021;10/11/2022;1;4786.07
167697;23/12/2021;23/12/2022;1;3188.71
167711;19/03/2021;19/03/2022;1;1000
167712;19/03/2021;19/03/2022;1;6376.28
167892;10/11/2021;10/11/2022;1;4786.07
167920;23/12/2021;23/12/2022;1;3188.71
168077;14/10/2021;14/10/2022;1;4155.26
168142;09/09/2021;09/09/2022;1;1417.64
168160;27/10/2021;27/10/2022;1;8456.45
168224;14/04/2021;14/04/2022;1;1000
168315;14/10/2021;14/10/2022;1;4155.26
168375;09/09/2021;09/09/2022;1;1417.64
168392;27/10/2021;27/10/2022;1;8456.45
168425;06/02/2021;06/02/2022;1;7326.79
168463;14/04/2021;14/04/2022;1;1000
168667;06/03/2021;06/03/2022;1;1000
168674;05/09/2021;05/09/2022;1;2199.62
168731;22/05/2021;22/05/2022;1;1000
168739;01/12/2021;01/12/2022;1;1682.31
168745;01/03/2021;01/03/2022;1;3411.8
168770;18/05/2021;18/05/2022;1;1000
168943;08/10/2021;08/10/2022;1;3607.14
168946;06/03/2021;06/03/2022;1;1000
168954;05/09/2021;05/09/2022;1;2199.62
169013;22/05/2021;22/05/2022;1;1000
169025;03/03/2021;03/03/2022;1;1682.31
169031;01/03/2021;01/03/2022;1;3411.8
169180;09/04/2021;09/04/2022;1;2985.63
169212;02/12/2021;02/12/2022;1;8036.16
169258;28/11/2021;28/11/2022;1;2322.75
169284;07/01/2021;07/01/2022;1;2599.49
169286;27/01/2021;27/01/2022;1;4264.03
169444;09/04/2021;09/04/2022;1;2985.63
169471;02/12/2021;02/12/2022;1;8036.16
169516;28/11/2021;28/11/2022;1;2322.75
169538;07/01/2021;07/01/2022;1;2599.49
169540;27/01/2021;27/01/2022;1;4264.03
169715;11/03/2021;11/03/2022;1;1868.74
169728;06/04/2021;06/04/2022;1;8752.07
169733;18/01/2021;18/01/2022;1;1009.56
169737;04/08/2021;04/08/2022;1;1956.03
169742;15/06/2021;15/06/2022;1;9511.07
169764;26/03/2021;26/03/2022;1;1000
169771;14/10/2021;14/10/2022;1;1072.91
169772;04/01/2021;04/01/2022;1;21913.6
169790;16/04/2021;16/04/2022;1;1000
169864;06/01/2021;06/01/2022;1;1832.16
170011;11/03/2021;11/03/2022;1;1868.74
170027;06/04/2021;06/04/2022;1;8752.07
170035;04/08/2021;04/08/2022;1;1956.03
170040;15/06/2021;15/06/2022;1;9511.07
170059;26/03/2021;26/03/2022;1;1000
170066;14/10/2021;14/10/2022;1;1072.91
170067;04/01/2021;04/01/2022;1;21913.6
170089;16/04/2021;16/04/2022;1;1000
170189;14/02/2021;14/02/2022;1;8883.42
170220;11/11/2021;11/11/2022;1;7809.77
170258;08/09/2021;08/09/2022;1;4511
170363;19/07/2021;19/07/2022;1;1000
170388;18/09/2021;18/09/2022;1;6303.88
170390;29/07/2021;29/07/2022;1;10145.45
170396;14/10/2021;14/10/2022;1;23198
170412;25/10/2021;25/10/2022;1;10219.39
170417;30/06/2021;30/06/2022;1;4338.6
170459;14/02/2021;14/02/2022;1;8883.42
170481;11/11/2021;11/11/2022;1;7809.77
170519;08/09/2021;08/09/2022;1;4511
170623;19/07/2021;19/07/2022;1;1000
170647;18/09/2021;18/09/2022;1;6303.88
170648;29/07/2021;29/07/2022;1;10145.45
170655;14/10/2021;14/10/2022;1;23198
170668;25/10/2021;25/10/2022;1;10219.39
170675;30/06/2021;30/06/2022;1;4338.6
170690;01/07/2021;01/07/2022;1;1000
170702;01/11/2021;01/11/2022;1;1000
170755;12/12/2021;12/12/2022;1;5779.24
170778;08/01/2021;08/01/2022;1;2774
170821;12/02/2021;12/02/2022;1;16528.11
170827;17/06/2021;17/06/2022;1;1000
170866;08/11/2021;08/11/2022;1;3040.3
170906;28/07/2021;28/07/2022;1;10814.28
170933;17/01/2021;17/01/2022;1;107648.94
170960;14/11/2021;14/11/2022;1;2143.91
170963;14/11/2021;14/11/2022;1;1000
170975;01/11/2021;01/11/2022;1;1000
171027;12/12/2021;12/12/2022;1;5779.24
171082;12/02/2021;12/02/2022;1;16528.11
171088;17/06/2021;17/06/2022;1;1000
171173;28/07/2021;28/07/2022;1;10814.28
171203;17/01/2021;17/01/2022;1;107648.94
171229;14/11/2021;14/11/2022;1;2143.91
171325;23/01/2021;23/01/2022;1;1815.69
171364;03/08/2021;03/08/2022;1;1408.74
171406;06/12/2021;06/12/2022;1;4756.07
171473;18/10/2021;18/10/2022;1;19531.14
171487;17/04/2021;17/04/2022;1;1326.8
171564;29/05/2021;29/05/2022;1;7585.09
171636;23/01/2021;23/01/2022;1;1815.69
171677;03/08/2021;03/08/2022;1;1408.74
171717;06/12/2021;06/12/2022;1;4756.07
171780;25/01/2021;25/01/2022;1;1000
171789;18/10/2021;18/10/2022;1;19531.14
171803;17/04/2021;17/04/2022;1;1326.8
171885;05/12/2021;05/12/2022;1;1000
171901;12/08/2021;12/08/2022;1;12266.99
171905;26/06/2021;26/06/2022;1;11657.5
171913;21/01/2021;21/01/2022;1;12995.02
171928;27/10/2021;27/10/2022;1;5183.47
171958;17/12/2021;17/12/2022;1;1841.63
172092;06/04/2021;06/04/2022;1;11324.21
172143;05/12/2021;05/12/2022;1;1000
172161;12/08/2021;12/08/2022;1;12266.99
172165;26/06/2021;26/06/2022;1;11657.5
172176;21/01/2021;21/01/2022;1;12995.02
172189;27/10/2021;27/10/2022;1;5183.47
172216;17/12/2021;17/12/2022;1;1841.63
172383;28/01/2021;28/01/2022;1;20270.77
172392;11/11/2021;11/11/2022;1;3722.96
172433;09/10/2021;09/10/2022;1;2570.01
172461;25/10/2021;25/10/2022;1;1000
172597;17/04/2021;17/04/2022;1;1000
172632;28/01/2021;28/01/2022;1;20270.77
172642;11/11/2021;11/11/2022;1;3722.96
172682;09/10/2021;09/10/2022;1;2570.01
172708;25/10/2021;25/10/2022;1;1000
172748;18/08/2021;18/08/2022;1;2871.18
172845;17/04/2021;17/04/2022;1;1000
172851;24/07/2021;24/07/2022;1;5748.06
172883;10/09/2021;10/09/2022;1;4768.18
172893;05/04/2021;05/04/2022;1;2395.63
172912;11/08/2021;11/08/2022;1;1000
172920;17/07/2021;17/07/2022;1;7106.67
172948;30/03/2021;30/03/2022;1;1105.58
173124;10/09/2021;10/09/2022;1;4768.18
173129;09/06/2021;09/06/2022;1;2395.63
173144;09/04/2021;09/04/2022;1;1000
173147;11/08/2021;11/08/2022;1;1000
173460;14/02/2021;14/02/2022;1;1934.2
173465;24/09/2021;24/09/2022;1;7476.98
173470;05/06/2021;05/06/2022;1;119556.36
173515;10/05/2021;10/05/2022;1;4327.12
173653;14/02/2021;14/02/2022;1;1934.2
173660;24/09/2021;24/09/2022;1;7476.98
173664;05/06/2021;05/06/2022;1;119556.36
173704;28/07/2021;28/07/2022;1;4327.12
173727;30/11/2021;30/11/2022;1;4218.66
173781;23/08/2021;23/08/2022;1;5077.73
173791;30/10/2021;30/10/2022;1;5858.74
173846;30/04/2021;30/04/2022;1;13413.96
173880;20/04/2021;20/04/2022;1;1000
173889;14/01/2021;14/01/2022;1;2825.63
173891;10/01/2021;10/01/2022;1;1000
173989;14/07/2021;14/07/2022;1;1000
174088;14/06/2021;14/06/2022;1;130697.1
174132;31/10/2021;31/10/2022;1;15645.57
174142;16/01/2021;16/01/2022;1;4069.25
174159;05/04/2021;05/04/2022;1;8095.44
174177;23/02/2021;23/02/2022;1;4100.27
174259;05/02/2021;05/02/2022;1;1960.22
174264;04/09/2021;04/09/2022;1;2915.01
174268;20/11/2021;20/11/2022;1;6121.3
174278;10/11/2021;10/11/2022;1;1721.35
174281;10/11/2021;10/11/2022;1;2231.04
174398;10/06/2021;10/06/2022;1;2046.76
174451;04/10/2021;04/10/2022;1;1000
174468;10/09/2021;10/09/2022;1;3550.23
174550;29/03/2021;29/03/2022;1;5813.52
174581;21/09/2021;21/09/2022;1;9551.24
174600;03/09/2021;03/09/2022;1;4985.04
174630;28/12/2021;28/12/2022;1;835225.83
174638;29/09/2021;29/09/2022;1;1000
174639;25/09/2021;25/09/2022;1;2802.52
174644;21/01/2021;21/01/2022;1;1000
174670;29/10/2021;29/10/2022;1;8109.13
174693;09/01/2021;09/01/2022;1;3449.1
174770;14/09/2021;14/09/2022;1;3556.51
174772;29/08/2021;29/08/2022;1;3457.81
174827;25/01/2021;25/01/2022;1;10937.64
174925;16/04/2021;16/04/2022;1;6515.51
174931;19/02/2021;19/02/2022;1;6084.49
174946;12/03/2021;12/03/2022;1;1100.78
174973;18/09/2021;18/09/2022;1;1000
174980;20/11/2021;20/11/2022;1;5123.39
175030;06/05/2021;06/05/2022;1;726885
175111;14/11/2021;14/11/2022;1;622898.91
175114;04/07/2021;04/07/2022;1;5599.52
175256;17/07/2021;17/07/2022;1;3608.17
175303;02/02/2021;02/02/2022;1;23033.87
175309;08/06/2021;08/06/2022;1;735687
175341;11/11/2021;11/11/2022;1;9626.08
175346;26/09/2021;26/09/2022;1;8458.3
175353;13/10/2021;13/10/2022;1;10700.11
175459;21/10/2021;21/10/2022;1;8352.55
175485;22/06/2021;22/06/2022;1;13484.12
175525;17/01/2021;17/01/2022;1;3485.06
175550;11/12/2021;11/12/2022;1;2351.64
175555;06/04/2021;06/04/2022;1;5547.79
175582;04/08/2021;04/08/2022;1;7923.47
175607;03/04/2021;03/04/2022;1;2318.54
175610;12/11/2021;12/11/2022;1;7206.14
175639;24/09/2021;24/09/2022;1;6837.32
175650;15/01/2021;15/01/2022;1;2214.56
175674;02/07/2021;02/07/2022;1;4316.42
175695;25/02/2021;25/02/2022;1;1000
175711;13/04/2021;13/04/2022;1;2127.48
175841;09/12/2021;09/12/2022;1;7265
175851;17/01/2021;17/01/2022;1;105198.72
175924;27/05/2021;27/05/2022;1;4079.85
175927;26/08/2021;26/08/2022;1;1000
175935;05/01/2021;05/01/2022;1;2602.91
175972;06/12/2021;06/12/2022;1;4037.65
175990;17/06/2021;17/06/2022;1;20776.22
176027;13/03/2021;13/03/2022;1;5472.81
176028;08/07/2021;08/07/2022;1;1000
176038;28/12/2021;28/12/2022;1;3005.07
176040;17/11/2021;17/11/2022;1;1000
176041;29/05/2021;29/05/2022;1;2162.62
176133;30/01/2021;30/01/2022;1;1743.26
176136;14/02/2021;14/02/2022;1;1765.21
176151;10/12/2021;10/12/2022;1;1000
176204;22/01/2021;22/01/2022;1;5235.63
176209;05/02/2021;05/02/2022;1;1000
176215;30/11/2021;30/11/2022;1;4218.66
176269;23/08/2021;23/08/2022;1;5077.73
176328;30/04/2021;30/04/2022;1;13413.96
176369;14/01/2021;14/01/2022;1;2825.63
176372;10/01/2021;10/01/2022;1;1000
176480;14/07/2021;14/07/2022;1;1000
176530;06/01/2021;06/01/2022;1;1000
176577;14/06/2021;14/06/2022;1;130697.1
176620;31/10/2021;31/10/2022;1;15645.57
176630;16/01/2021;16/01/2022;1;4069.25
176645;02/01/2021;02/01/2022;1;1000
176648;05/04/2021;05/04/2022;1;8095.44
176665;23/02/2021;23/02/2022;1;4100.27
176742;05/02/2021;05/02/2022;1;1960.22
176751;20/11/2021;20/11/2022;1;6121.3
176759;10/11/2021;10/11/2022;1;1721.35
176879;10/06/2021;10/06/2022;1;2046.76
176883;10/08/2021;10/08/2022;1;5640.06
176946;10/09/2021;10/09/2022;1;3550.23
177034;29/03/2021;29/03/2022;1;5813.52
177064;21/09/2021;21/09/2022;1;9551.24
177106;10/03/2021;10/03/2022;1;13742.64
177111;29/09/2021;29/09/2022;1;1000
177114;18/11/2021;18/11/2022;1;12799.2
177117;21/01/2021;21/01/2022;1;1000
177243;14/09/2021;14/09/2022;1;3556.51
177244;14/09/2021;14/09/2022;1;3457.81
177306;25/01/2021;25/01/2022;1;10937.64
177392;15/04/2021;15/04/2022;1;4636.65
177400;16/04/2021;16/04/2022;1;6515.51
177446;18/09/2021;18/09/2022;1;1000
177451;20/11/2021;20/11/2022;1;5123.39
177574;14/11/2021;14/11/2022;1;622898.91
177576;04/07/2021;04/07/2022;1;5599.52
177654;09/01/2021;09/01/2022;1;1873.81
177715;17/07/2021;17/07/2022;1;3608.17
177729;04/07/2021;04/07/2022;1;1000
177759;02/02/2021;02/02/2022;1;23033.87
177768;08/06/2021;08/06/2022;1;735687
177799;17/12/2021;17/12/2022;1;4098.36
177800;17/12/2021;17/12/2022;1;9626.08
177816;13/10/2021;13/10/2022;1;10700.11
177945;03/07/2021;03/07/2022;1;13484.12
177983;17/01/2021;17/01/2022;1;3485.06
178005;11/12/2021;11/12/2022;1;2351.64
178009;06/04/2021;06/04/2022;1;5547.79
178037;04/08/2021;04/08/2022;1;7923.47
178062;03/04/2021;03/04/2022;1;2318.54
178103;15/01/2021;15/01/2022;1;2214.56
178135;02/07/2021;02/07/2022;1;4316.42
178159;25/02/2021;25/02/2022;1;1000
178162;12/12/2021;12/12/2022;1;3953.43
178177;13/04/2021;13/04/2022;1;2127.48
178282;16/02/2021;16/02/2022;1;3722.26
178309;17/01/2021;17/01/2022;1;105198.72
178379;27/05/2021;27/05/2022;1;4079.85
178383;31/01/2021;31/01/2022;1;7893.49
178387;05/01/2021;05/01/2022;1;2602.91
178433;17/06/2021;17/06/2022;1;20776.22
178464;13/03/2021;13/03/2022;1;5472.81
178465;08/07/2021;08/07/2022;1;1000
178476;28/12/2021;28/12/2022;1;3005.07
178478;17/11/2021;17/11/2022;1;1000
178479;29/05/2021;29/05/2022;1;2162.62
178578;14/02/2021;14/02/2022;1;1765.21
178592;10/12/2021;10/12/2022;1;1000
178648;06/09/2021;06/09/2022;1;7000
178654;21/07/2021;21/07/2022;1;1040.57
178717;17/03/2021;17/03/2022;1;27647.01
178726;22/10/2021;22/10/2022;1;3119.33
178756;17/04/2021;17/04/2022;1;3524.28
178768;16/05/2021;16/05/2022;1;11922.62
178803;09/06/2021;09/06/2022;1;13707.42
178806;30/10/2021;30/10/2022;1;3246.35
178814;18/09/2021;18/09/2022;1;4378.01
178823;06/09/2021;06/09/2022;1;7000
178830;21/07/2021;21/07/2022;1;1040.57
178834;17/10/2021;17/10/2022;1;2000
178943;17/04/2021;17/04/2022;1;3524.28
178959;16/05/2021;16/05/2022;1;11922.62
178987;20/09/2021;20/09/2022;1;9197.78
179000;09/06/2021;09/06/2022;1;13707.42
179003;30/10/2021;30/10/2022;1;3246.35
179012;10/08/2021;10/08/2022;1;4378.01
179017;05/06/2021;05/06/2022;1;4000
179019;05/06/2021;05/06/2022;1;3000
179022;29/09/2021;29/09/2022;1;3000
179036;09/12/2021;09/12/2022;1;1000
179090;12/04/2021;12/04/2022;1;98727.24
179091;12/04/2021;12/04/2022;1;4459.98
179103;22/10/2021;22/10/2022;1;2282.58
179105;01/09/2021;01/09/2022;1;6027.55
179127;05/06/2021;05/06/2022;1;4000
179129;13/02/2021;13/02/2022;1;3000
179186;12/04/2021;12/04/2022;1;98727.24
179199;22/10/2021;22/10/2022;1;2282.58
179224;18/03/2021;18/03/2022;1;15000
179226;03/03/2021;03/03/2022;1;7000
179229;08/05/2021;08/05/2022;1;3000
179235;22/05/2021;22/05/2022;1;1000
179264;12/02/2021;12/02/2022;1;1000
179273;18/03/2021;18/03/2022;1;1000
179334;18/03/2021;18/03/2022;1;14457.78
179348;17/03/2021;17/03/2022;1;3888.19
179391;07/01/2021;07/01/2022;1;4715.11
179393;09/10/2021;09/10/2022;1;2416.4
179403;18/10/2021;18/10/2022;1;16899.36
179442;12/08/2021;12/08/2022;1;6403.96
179458;11/03/2021;11/03/2022;1;3251.62
179470;30/09/2021;30/09/2022;1;7952.11
179473;18/03/2021;18/03/2022;1;15000
179475;03/03/2021;03/03/2022;1;7000
179478;08/05/2021;08/05/2022;1;3000
179484;22/05/2021;22/05/2022;1;1000
179516;12/02/2021;12/02/2022;1;1000
179523;03/12/2021;03/12/2022;1;4789.49
179594;04/12/2021;04/12/2022;1;14457.78
179606;17/03/2021;17/03/2022;1;3888.19
179607;04/08/2021;04/08/2022;1;10417.19
179649;07/01/2021;07/01/2022;1;4715.11
179651;09/10/2021;09/10/2022;1;2416.4
179660;18/10/2021;18/10/2022;1;16899.36
179715;11/03/2021;11/03/2022;1;3251.62
179727;30/09/2021;30/09/2022;1;7952.11
179728;30/09/2021;30/09/2022;1;2500
179742;27/05/2021;27/05/2022;1;3000
179743;07/11/2021;07/11/2022;1;24695.76
179752;13/10/2021;13/10/2022;1;14540.79
179755;18/07/2021;18/07/2022;1;1000
179773;05/09/2021;05/09/2022;1;6000
179788;08/05/2021;08/05/2022;1;1000
179801;03/09/2021;03/09/2022;1;7654.28
179815;05/03/2021;05/03/2022;1;6071.8
179841;15/03/2021;15/03/2022;1;15026.27
179869;07/06/2021;07/06/2022;1;13355.4
179908;29/09/2021;29/09/2022;1;10067.51
179909;14/04/2021;14/04/2022;1;3404.14
179986;30/11/2021;30/11/2022;1;554438.16
180022;12/12/2021;12/12/2022;1;21150.9
180023;25/11/2021;25/11/2022;1;103966.47
180026;26/12/2021;26/12/2022;1;23630.07
180053;16/03/2021;16/03/2022;1;4042.63
180072;01/02/2021;01/02/2022;1;8000
180077;14/10/2021;14/10/2022;1;3000
180092;30/11/2021;30/11/2022;1;4997.99
180095;08/01/2021;08/01/2022;1;2500
180106;07/11/2021;07/11/2022;1;24695.76
180118;18/07/2021;18/07/2022;1;1000
180145;08/05/2021;08/05/2022;1;1000
180156;03/09/2021;03/09/2022;1;7654.28
